Freq.	S21(v1)
4.99999999999950e+04	-3.19202908889483e-12,7.61999079823762e-11
5.01919302519431e+04	-3.00322377327888e-12,7.54726832446416e-11
5.03845972483235e+04	-2.81768384082987e-12,7.47582124452958e-11
5.05780038172070e+04	-2.63528730937873e-12,7.40563060797274e-11
5.07721527975204e+04	-2.45591475300721e-12,7.33667797183281e-11
5.09670470390879e+04	-2.27944916194034e-12,7.26894539165303e-11
5.11626894026732e+04	-2.10577580524001e-12,7.20241541287217e-11
5.13590827600212e+04	-1.93478209601832e-12,7.13707106259837e-11
5.15562299939003e+04	-1.76635745888983e-12,7.07289584175992e-11
5.17541339981448e+04	-1.60039319938517e-12,7.00987371762856e-11
5.19527976776972e+04	-1.43678237504774e-12,6.94798911671069e-11
5.21522239486510e+04	-1.27541966793544e-12,6.88722691800274e-11
5.23524157382934e+04	-1.11620125824742e-12,6.82757244660700e-11
5.25533759851483e+04	-9.59024698793895e-13,6.76901146770488e-11
5.27551076390193e+04	-8.03788790022638e-13,6.71153018088471e-11
5.29576136610335e+04	-6.50393455311480e-13,6.65511521482184e-11
5.31608970236841e+04	-4.98739616230217e-13,6.59975362230889e-11
5.33649607108750e+04	-3.48729067467486e-13,6.54543287563456e-11
5.35698077179638e+04	-2.00264351110094e-13,6.49214086230983e-11
5.37754410518063e+04	-5.32486299522128e-14,6.43986588114054e-11
5.39818637308001e+04	9.24144404999903e-14,6.38859663864584e-11
5.41890787849298e+04	2.36820841675730e-13,6.33832224582219e-11
5.43970892558104e+04	3.80066323600821e-13,6.28903221525315e-11
5.46058981967326e+04	5.22246538952075e-13,6.24071645856524e-11
5.48155086727076e+04	6.63457179902194e-13,6.19336528423053e-11
5.50259237605120e+04	8.03794118173763e-13,6.14696939571701e-11
5.52371465487327e+04	9.43353548743685e-13,6.10151988998761e-11
5.54491801378125e+04	1.08223213766543e-12,6.05700825634953e-11
5.56620276400959e+04	1.22052717450462e-12,6.01342637565502e-11
5.58756921798740e+04	1.35833672991490e-12,5.97076651985534e-11
5.60901768934312e+04	1.49575981891552e-12,5.92902135190942e-11
5.63054849290906e+04	1.63289657047012e-12,5.88818392604873e-11
5.65216194472607e+04	1.76984840400857e-12,5.84824768839969e-11
5.67385836204812e+04	1.90671821357907e-12,5.80920647796495e-11
5.69563806334704e+04	2.04361056036939e-12,5.77105452796416e-11
5.71750136831711e+04	2.18063187439096e-12,5.73378646753464e-11
5.73944859787981e+04	2.31789066618207e-12,5.69739732379170e-11
5.76148007418850e+04	2.45549774945249e-12,5.66188252424735e-11
5.78359612063316e+04	2.59356647566749e-12,5.62723789958532e-11
5.80579706184515e+04	2.73221298164925e-12,5.59345968678884e-11
5.82808322370194e+04	2.87155645136485e-12,5.56054453261609e-11
5.85045493333193e+04	3.01171939316725e-12,5.52848949741642e-11
5.87291251911924e+04	3.15282793386523e-12,5.49729205927777e-11
5.89545631070852e+04	3.29501213111728e-12,5.46695011849332e-11
5.91808663900979e+04	3.43840630577556e-12,5.43746200233163e-11
5.94080383620331e+04	3.58314939595196e-12,5.40882647009090e-11
5.96360823574445e+04	3.72938533473630e-12,5.38104271841288e-11
5.98650017236857e+04	3.87726345367410e-12,5.35411038682664e-11
6.00947998209598e+04	4.02693891430435e-12,5.32802956348560e-11
6.03254800223680e+04	4.17857317027178e-12,5.30280079105345e-11
6.05570457139596e+04	4.33233446276469e-12,5.27842507268538e-11
6.07895002947819e+04	4.48839835228945e-12,5.25490387804030e-11
6.10228471769295e+04	4.64694829008117e-12,5.23223914924699e-11
6.12570897855947e+04	4.80817623276781e-12,5.21043330673216e-11
6.14922315591179e+04	4.97228330425673e-12,5.18948925480123e-11
6.17282759490377e+04	5.13948050920139e-12,5.16941038684173e-11
6.19652264201422e+04	5.30998950283533e-12,5.15020058999572e-11
6.22030864505190e+04	5.48404342243659e-12,5.13186424911926e-11
6.24418595316070e+04	5.66188778621135e-12,5.11440624981418e-11
6.26815491682472e+04	5.84378146596686e-12,5.09783198027880e-11
6.29221588787344e+04	6.02999774058835e-12,5.08214733167907e-11
6.31636921948687e+04	6.22082543804606e-12,5.06735869668878e-11
6.34061526620074e+04	6.41657017444574e-12,5.05347296578517e-11
6.36495438391170e+04	6.61755569950685e-12,5.04049752081357e-11
6.38938692988255e+04	6.82412535881420e-12,5.02844022524922e-11
6.41391326274748e+04	7.03664368425038e-12,5.01730941048383e-11
6.43853374251733e+04	7.25549812518764e-12,5.00711385734669e-11
6.46324873058489e+04	7.48110093430801e-12,4.99786277193128e-11
6.48805858973018e+04	7.71389122333868e-12,4.98956575463505e-11
6.51296368412580e+04	7.95433720554740e-12,4.98223276112827e-11
6.53796437934226e+04	8.20293864354715e-12,4.97587405374100e-11
6.56306104235337e+04	8.46022952282026e-12,4.97050014149078e-11
6.58825404154156e+04	8.72678097339426e-12,4.96612170665852e-11
6.61354374670339e+04	9.00320446429032e-12,4.96274951544852e-11
6.63893052905488e+04	9.29015529771745e-12,4.96039430982902e-11
6.66441476123703e+04	9.58833643249413e-12,4.95906667713070e-11
6.68999681732125e+04	9.89850266882886e-12,4.95877689336554e-11
6.71567707281487e+04	1.02214652293504e-11,4.95953473550144e-11
6.74145590466662e+04	1.05580967741007e-11,4.96134925706558e-11
6.76733369127221e+04	1.09093368900194e-11,4.96422852042834e-11
6.79331081247987e+04	1.12761980981512e-11,4.96817927790820e-11
6.81938764959589e+04	1.16597724242498e-11,4.97320659240128e-11
6.84556458539027e+04	1.20612385804294e-11,4.97931338653532e-11
6.87184200410229e+04	1.24818698067368e-11,4.98649990732596e-11
6.89822029144619e+04	1.29230424216027e-11,4.99476309091658e-11
6.92469983461681e+04	1.33862451285353e-11,5.00409580914090e-11
6.95128102229528e+04	1.38730891224564e-11,5.01448597628381e-11
6.97796424465470e+04	1.43853190317693e-11,5.02591549043591e-11
7.00474989336594e+04	1.49248247203452e-11,5.03835897914060e-11
7.03163836160328e+04	1.54936539554268e-11,5.05178231350008e-11
7.05863004405029e+04	1.60940259207507e-11,5.06614084841491e-11
7.08572533690556e+04	1.67283455160758e-11,5.08137733904370e-11
7.11292463788851e+04	1.73992183309291e-11,5.09741947475337e-11
7.14022834624527e+04	1.81094661067603e-11,5.11417696166305e-11
7.16763686275451e+04	1.88621424013476e-11,5.13153807327470e-11
7.19515058973333e+04	1.96605480338626e-11,5.14936557560400e-11
7.22276993104318e+04	2.05082457077625e-11,5.16749191875832e-11
7.25049529209575e+04	2.14090729680392e-11,5.18571357132009e-11
7.27832707985896e+04	2.23671523322189e-11,5.20378435774024e-11
7.30626570286292e+04	2.33868970197225e-11,5.22140764322748e-11
7.33431157120593e+04	2.44730101660612e-11,5.23822719700382e-11
7.36246509656048e+04	2.56304747164480e-11,5.25381655593094e-11
7.39072669217933e+04	2.68645303131745e-11,5.26766671044939e-11
7.41909677290152e+04	2.81806323854463e-11,5.27917194954902e-11
7.44757575515853e+04	2.95843872836726e-11,5.28761373986625e-11
7.47616405698034e+04	3.10814556455673e-11,5.29214258839705e-11
7.50486209800157e+04	3.26774142337145e-11,5.29175796585466e-11
7.53367029946768e+04	3.43775642812711e-11,5.28528657132518e-11
7.56258908424110e+04	3.61866720382201e-11,5.27135952814054e-11
7.59161887680747e+04	3.81086249645091e-11,5.24838955196855e-11
7.62076010328187e+04	4.01459853024790e-11,5.21454976595948e-11
7.65001319141505e+04	4.22994222972549e-11,5.16775669481229e-11
7.67937857059974e+04	4.45670062256798e-11,5.10566107855805e-11
7.70885667187695e+04	4.69433532297851e-11,5.02565150448961e-11
7.73844792794225e+04	4.94186218365378e-11,4.92487739407542e-11
7.76815277315220e+04	5.19773824936624e-11,4.80029942090192e-11
7.79797164353065e+04	5.45974129687851e-11,4.64877662436577e-11
7.82790497677520e+04	5.72485166523198e-11,4.46719974140900e-11
7.85795321226357e+04	5.98915168219131e-11,4.25267877051185e-11
7.88811679106009e+04	6.24776422296040e-11,4.00278848505999e-11
7.91839615592218e+04	6.49485752535651e-11,3.71586754756261e-11
7.94879175130680e+04	6.72374618704498e-11,3.39135457577504e-11
7.97930402337703e+04	6.92711541064135e-11,3.03012872120391e-11
8.00993342000858e+04	7.09738413068409e-11,2.63480573109608e-11
8.04068039079638e+04	7.22720108065469e-11,2.20992804035479e-11
8.07154538706118e+04	7.31003770351550e-11,1.76198570053436e-11
8.10252886185617e+04	7.34080913991721e-11,1.29921977430939e-11
8.13363126997363e+04	7.31642953383213e-11,8.31193082354266e-12
8.16485306795161e+04	7.23620183099747e-11,3.68159793312417e-12
8.19619471408064e+04	7.10196222791556e-11,-7.96870754114284e-13
8.22765666841042e+04	6.91794361883106e-11,-5.02978463473703e-12
8.25923939275664e+04	6.69037890513564e-11,-8.93825158665958e-12
8.29094335070767e+04	6.42691623833382e-11,-1.24627411526999e-11
8.32276900763145e+04	6.13594852067773e-11,-1.55651850454999e-11
8.35471683068226e+04	5.82596186954430e-11,-1.82286641823879e-11
8.38678728880763e+04	5.50498596491413e-11,-2.04551488340621e-11
8.41898085275515e+04	5.18019419343989e-11,-2.22619850330357e-11
8.45129799507946e+04	4.85766562962164e-11,-2.36778468843360e-11
8.48373919014915e+04	4.54229310916307e-11,-2.47387536264776e-11
8.51630491415370e+04	4.23780564137332e-11,-2.54845584952395e-11
8.54899564511051e+04	3.94686840011142e-11,-2.59561205284459e-11
8.58181186287190e+04	3.67122632712054e-11,-2.61932117854500e-11
8.61475404913215e+04	3.41186430020503e-11,-2.62331063414396e-11
8.64782268743457e+04	3.16916489193888e-11,-2.61097409071766e-11
8.68101826317861e+04	2.94305211165197e-11,-2.58533181735927e-11
8.71434126362697e+04	2.73311532620460e-11,-2.54902293286153e-11
8.74779217791277e+04	2.53871162745272e-11,-2.50431900594684e-11
8.78137149704670e+04	2.35904746693019e-11,-2.45315065693579e-11
8.81507971392427e+04	2.19324176521396e-11,-2.39714097880176e-11
8.84891732333299e+04	2.04037328383118e-11,-2.33764146037616e-11
8.88288482195970e+04	1.89951512118712e-11,-2.27576757716652e-11
8.91698270839780e+04	1.76975898322995e-11,-2.21243232551798e-11
8.95121148315460e+04	1.65023153522125e-11,-2.14837676625802e-11
8.98557164865865e+04	1.54010475717258e-11,-2.08419718032899e-11
9.02006370926715e+04	1.43860185572508e-11,-2.02036878450281e-11
9.05468817127331e+04	1.34499995601598e-11,-1.95726616389145e-11
9.08944554291379e+04	1.25863051825200e-11,-1.89518069209740e-11
9.12433633437620e+04	1.17887819565177e-11,-1.83433526133444e-11
9.15936105780652e+04	1.10517866862816e-11,-1.77489665661914e-11
9.19452022731669e+04	1.03701584805038e-11,-1.71698589613857e-11
9.22981435899212e+04	9.73918731259924e-12,-1.66068683488259e-11
9.26524397089923e+04	9.15458111776079e-12,-1.60605329758398e-11
9.30080958309314e+04	8.61243281703989e-12,-1.55311497431349e-11
9.33651171762523e+04	8.10918820068314e-12,-1.50188228032674e-11
9.37235089855084e+04	7.64161526847013e-12,-1.45235035237558e-11
9.40832765193694e+04	7.20677538366275e-12,-1.40450232734256e-11
9.44444250586988e+04	6.80199642596972e-12,-1.35831202592922e-11
9.48069599046310e+04	6.42484800961954e-12,-1.31374614414937e-11
9.51708863786497e+04	6.07311875148547e-12,-1.27076603831534e-11
9.55362098226653e+04	5.74479552085887e-12,-1.22932917476208e-11
9.59029355990939e+04	5.43804456915388e-12,-1.18939030340692e-11
9.62710690909359e+04	5.15119441877786e-12,-1.15090240408002e-11
9.66406157018547e+04	4.88272038135304e-12,-1.11381744609045e-11
9.70115808562562e+04	4.63123057330209e-12,-1.07808699445357e-11
9.73839699993688e+04	4.39545329923727e-12,-1.04366269036977e-11
9.77577885973225e+04	4.17422567898105e-12,-1.01049662871354e-11
9.81330421372300e+04	3.96648340122273e-12,-9.78541651297984e-12
9.85097361272667e+04	3.77125149495600e-12,-9.47751571380957e-12
9.88878760967517e+04	3.58763601837378e-12,-9.18081342155410e-12
9.92674675962290e+04	3.41481657343020e-12,-8.89487179719066e-12
9.96485161975489e+04	3.25203956256037e-12,-8.61926649164034e-12
1.00031027493950e+05	3.09861211191662e-12,-8.35358720897160e-12
1.00415007100141e+05	2.95389659284159e-12,-8.09743803039569e-12
1.00800460652383e+05	2.81730568010962e-12,-7.85043754712456e-12
1.01187393808573e+05	2.68829789171450e-12,-7.61221884156698e-12
1.01575812248326e+05	2.56637356067248e-12,-7.38242934924703e-12
1.01965721673059e+05	2.45107119446637e-12,-7.16073062797415e-12
1.02357127806075e+05	2.34196418241192e-12,-6.94679805596321e-12
1.02750036392645e+05	2.23865781541470e-12,-6.74032047661423e-12
1.03144453200095e+05	2.14078658634364e-12,-6.54099980437041e-12
1.03540384017890e+05	2.04801174261283e-12,-6.34855060335688e-12
1.03937834657717e+05	1.96001906557234e-12,-6.16269964826255e-12
1.04336810953573e+05	1.87651685399688e-12,-5.98318547507982e-12
1.04737318761849e+05	1.79723409135968e-12,-5.80975792779535e-12
1.05139363961416e+05	1.72191877871872e-12,-5.64217770587190e-12
1.05542952453711e+05	1.65033641694961e-12,-5.48021591633104e-12
1.05948090162827e+05	1.58226862375978e-12,-5.32365363340022e-12
1.06354783035595e+05	1.51751187243430e-12,-5.17228146799454e-12
1.06763037041673e+05	1.45587634061451e-12,-5.02589914873589e-12
1.07172858173636e+05	1.39718485861516e-12,-4.88431511574964e-12
1.07584252447061e+05	1.34127194786018e-12,-4.74734612810268e-12
1.07997225900617e+05	1.28798294097543e-12,-4.61481688544188e-12
1.08411784596154e+05	1.23717317593250e-12,-4.48655966414657e-12
1.08827934618787e+05	1.18870725740128e-12,-4.36241396811176e-12
1.09245682076995e+05	1.14245837915194e-12,-4.24222619412261e-12
1.09665033102700e+05	1.09830770195684e-12,-4.12584931165745e-12
1.10085993851366e+05	1.05614378198905e-12,-4.01314255686092e-12
1.10508570502084e+05	1.01586204520278e-12,-3.90397114035550e-12
1.10932769257661e+05	9.77364303618588e-13,-3.79820596850475e-12
1.11358596344720e+05	9.40558309828674e-13,-3.69572337770193e-12
1.11786058013781e+05	9.05357346389711e-13,-3.59640488123004e-12
1.12215160539358e+05	8.71679847086266e-13,-3.50013692822164e-12
1.12645910220052e+05	8.39449047331901e-13,-3.40681067423717e-12
1.13078313378642e+05	8.08592661230171e-13,-3.31632176297763e-12
1.13512376362174e+05	7.79042583047271e-13,-3.22857011864908e-12
1.13948105542063e+05	7.50734611054718e-13,-3.14345974850237e-12
1.14385507314177e+05	7.23608191886809e-13,-3.06089855508106e-12
1.14824588098937e+05	6.97606183725432e-13,-2.98079815772132e-12
1.15265354341410e+05	6.72674636776392e-13,-2.90307372286140e-12
1.15707812511403e+05	6.48762589638325e-13,-2.82764380273256e-12
1.16151969103557e+05	6.25821880288927e-13,-2.75443018201877e-12
1.16597830637443e+05	6.03806970525121e-13,-2.68335773208856e-12
1.17045403657660e+05	5.82674782795160e-13,-2.61435427241878e-12
1.17494694733928e+05	5.62384548452266e-13,-2.54735043884608e-12
1.17945710461185e+05	5.42897666542735e-13,-2.48227955829848e-12
1.18398457459685e+05	5.24177572316812e-13,-2.41907752967544e-12
1.18852942375095e+05	5.06189614719181e-13,-2.35768271056021e-12
1.19309171878592e+05	4.88900942178164e-13,-2.29803580946408e-12
1.19767152666959e+05	4.72280396069330e-13,-2.24007978331654e-12
1.20226891462689e+05	4.56298411280710e-13,-2.18375973993002e-12
1.20688395014077e+05	4.40926923353709e-13,-2.12902284518147e-12
1.21151670095322e+05	4.26139281716532e-13,-2.07581823466641e-12
1.21616723506628e+05	4.11910168565915e-13,-2.02409692959384e-12
1.22083562074303e+05	3.98215522988494e-13,-1.97381175670243e-12
1.22552192650856e+05	3.85032469945612e-13,-1.92491727198990e-12
1.23022622115102e+05	3.72339253775034e-13,-1.87736968805889e-12
1.23494857372259e+05	3.60115175890137e-13,-1.83112680489271e-12
1.23968905354054e+05	3.48340536381996e-13,-1.78614794388456e-12
1.24444773018821e+05	3.36996579252464e-13,-1.74239388495322e-12
1.24922467351603e+05	3.26065441027201e-13,-1.69982680658719e-12
1.25401995364259e+05	3.15530102516642e-13,-1.65841022866782e-12
1.25883364095560e+05	3.05374343510451e-13,-1.61810895792986e-12
1.26366580611299e+05	2.95582700207024e-13,-1.57888903592574e-12
1.26851652004390e+05	2.86140425194403e-13,-1.54071768936688e-12
1.27338585394975e+05	2.77033449812495e-13,-1.50356328272229e-12
1.27827387930526e+05	2.68248348738990e-13,-1.46739527296111e-12
1.28318066785954e+05	2.59772306652826e-13,-1.43218416633184e-12
1.28810629163708e+05	2.51593086839624e-13,-1.39790147707685e-12
1.29305082293888e+05	2.43699001613262e-13,-1.36451968798602e-12
1.29801433434345e+05	2.36078884436709e-13,-1.33201221269875e-12
1.30299689870790e+05	2.28722063633533e-13,-1.30035335966816e-12
1.30799858916903e+05	2.21618337589129e-13,-1.26951829770613e-12
1.31301947914438e+05	2.14757951347767e-13,-1.23948302303203e-12
1.31805964233327e+05	2.08131574518064e-13,-1.21022432775201e-12
1.32311915271799e+05	2.01730280405532e-13,-1.18171976969978e-12
1.32819808456476e+05	1.95545526296391e-13,-1.15394764357326e-12
1.33329651242491e+05	1.89569134822028e-13,-1.12688695330505e-12
1.33841451113594e+05	1.83793276338202e-13,-1.10051738560775e-12
1.34355215582260e+05	1.78210452257593e-13,-1.07481928463857e-12
1.34870952189805e+05	1.72813479278297e-13,-1.04977362773006e-12
1.35388668506491e+05	1.67595474454756e-13,-1.02536200213700e-12
1.35908372131638e+05	1.62549841061072e-13,-1.00156658275189e-12
1.36430070693740e+05	1.57670255199955e-13,-9.78370110743716e-13
1.36953771850571e+05	1.52950653113596e-13,-9.55755873077460e-13
1.37479483289301e+05	1.48385219155563e-13,-9.33707682873464e-13
1.38007212726610e+05	1.43968374385444e-13,-9.12209860568230e-13
1.38536967908795e+05	1.39694765750424e-13,-8.91247215839987e-13
1.39068756611892e+05	1.35559255820217e-13,-8.70805030264223e-13
1.39602586641785e+05	1.31556913043915e-13,-8.50869040666172e-13
1.40138465834320e+05	1.27683002499274e-13,-8.31425423138852e-13
1.40676402055424e+05	1.23932977106790e-13,-8.12460777696834e-13
1.41216403201218e+05	1.20302469282633e-13,-7.93962113537367e-13
1.41758477198130e+05	1.16787283006085e-13,-7.75916834881929e-13
1.42302632003018e+05	1.13383386278641e-13,-7.58312727372539e-13
1.42848875603283e+05	1.10086903953298e-13,-7.41137944998466e-13
1.43397216016984e+05	1.06894110913852e-13,-7.24380997530121e-13
1.43947661292960e+05	1.03801425585256e-13,-7.08030738438068e-13
1.44500219510946e+05	1.00805403757201e-13,-6.92076353276119e-13
1.45054898781691e+05	9.79027327041378e-14,-6.76507348508534e-13
1.45611707247081e+05	9.50902255859704e-14,-6.61313540762246e-13
1.46170653080252e+05	9.23648161145532e-14,-6.46485046485993e-13
1.46731744485714e+05	8.97235534719962e-14,-6.32012271999039e-13
1.47294989699473e+05	8.71635974676036e-14,-6.17885903913041e-13
1.47860396989147e+05	8.46822139210139e-14,-6.04096899911329e-13
1.48427974654092e+05	8.22767702598396e-14,-5.90636479870664e-13
1.48997731025523e+05	7.99447313207548e-14,-5.77496117311166e-13
1.49569674466631e+05	7.76836553436179e-14,-5.64667531160827e-13
1.50143813372715e+05	7.54911901487958e-14,-5.52142677821601e-13
1.50720156171296e+05	7.33650694884108e-14,-5.39913743524695e-13
1.51298711322249e+05	7.13031095627470e-14,-5.27973136963218e-13
1.51879487317919e+05	6.93032056935381e-14,-5.16313482190918e-13
1.52462492683252e+05	6.73633291463185e-14,-5.04927611776206e-13
1.53047735975919e+05	6.54815240944418e-14,-4.93808560201185e-13
1.53635225786438e+05	6.36559047177815e-14,-4.82949557495853e-13
1.54224970738304e+05	6.18846524295033e-14,-4.72344023098070e-13
1.54816979488114e+05	6.01660132246540e-14,-4.61985559930328e-13
1.55411260725694e+05	5.84982951446538e-14,-4.51867948684734e-13
1.56007823174227e+05	5.68798658520867e-14,-4.41985142307994e-13
1.56606675590381e+05	5.53091503104884e-14,-4.32331260678570e-13
1.57207826764438e+05	5.37846285641070e-14,-4.22900585468492e-13
1.57811285520420e+05	5.23048336128775e-14,-4.13687555182660e-13
1.58417060716224e+05	5.08683493781005e-14,-4.04686760368753e-13
1.59025161243747e+05	4.94738087545495e-14,-3.95892938991191e-13
1.59635596029019e+05	4.81198917449515e-14,-3.87300971962838e-13
1.60248374032334e+05	4.68053236729988e-14,-3.78905878828449e-13
1.60863504248380e+05	4.55288734712414e-14,-3.70702813594070e-13
1.61480995706373e+05	4.42893520403987e-14,-3.62687060696876e-13
1.62100857470188e+05	4.30856106768060e-14,-3.54854031110168e-13
1.62723098638493e+05	4.19165395648740e-14,-3.47199258578437e-13
1.63347728344882e+05	4.07810663315996e-14,-3.39718395977652e-13
1.63974755758010e+05	3.96781546603108e-14,-3.32407211796114e-13
1.64604190081725e+05	3.86068029609751e-14,-3.25261586731403e-13
1.65236040555207e+05	3.75660430945243e-14,-3.18277510399152e-13
1.65870316453101e+05	3.65549391487829e-14,-3.11451078149528e-13
1.66507027085652e+05	3.55725862636992e-14,-3.04778487987486e-13
1.67146181798846e+05	3.46181095036954e-14,-2.98256037593034e-13
1.67787789974542e+05	3.36906627750552e-14,-2.91880121437855e-13
1.68431861030615e+05	3.27894277863715e-14,-2.85647227994835e-13
1.69078404421089e+05	3.19136130501693e-14,-2.79553937037138e-13
1.69727429636279e+05	3.10624529239119e-14,-2.73596917023637e-13
1.70378946202931e+05	3.02352066886816e-14,-2.67772922567608e-13
1.71032963684359e+05	2.94311576639087e-14,-2.62078791985738e-13
1.71689491680586e+05	2.86496123566002e-14,-2.56511444924611e-13
1.72348539828488e+05	2.78898996435897e-14,-2.51067880061933e-13
1.73010117801932e+05	2.71513699854032e-14,-2.45745172879885e-13
1.73674235311918e+05	2.64333946703982e-14,-2.40540473508069e-13
1.74340902106724e+05	2.57353650878962e-14,-2.35451004633647e-13
1.75010127972048e+05	2.50566920290900e-14,-2.30474059476322e-13
1.75681922731151e+05	2.43968050145601e-14,-2.25606999825937e-13
1.76356296245002e+05	2.37551516472918e-14,-2.20847254140533e-13
1.77033258412421e+05	2.31311969901308e-14,-2.16192315702792e-13
1.77712819170226e+05	2.25244229666679e-14,-2.11639740832882e-13
1.78394988493381e+05	2.19343277845853e-14,-2.07187147155779e-13
1.79079776395138e+05	2.13604253805437e-14,-2.02832211921221e-13
1.79767192927184e+05	2.08022448857278e-14,-1.98572670374524e-13
1.80457248179795e+05	2.02593301112100e-14,-1.94406314176547e-13
1.81149952281975e+05	1.97312390523278e-14,-1.90330989871162e-13
1.81845315401613e+05	1.92175434113069e-14,-1.86344597398647e-13
1.82543347745625e+05	1.87178281373940e-14,-1.82445088653463e-13
1.83244059560110e+05	1.82316909838002e-14,-1.78630466084971e-13
1.83947461130498e+05	1.77587420807802e-14,-1.74898781339645e-13
1.84653562781698e+05	1.72986035242080e-14,-1.71248133943438e-13
1.85362374878254e+05	1.68509089790332e-14,-1.67676670022974e-13
1.86073907824496e+05	1.64153032970305e-14,-1.64182581064307e-13
1.86788172064690e+05	1.59914421482812e-14,-1.60764102708017e-13
1.87505178083196e+05	1.55789916658469e-14,-1.57419513579482e-13
1.88224936404618e+05	1.51776281031217e-14,-1.54147134153168e-13
1.88947457593959e+05	1.47870375033685e-14,-1.50945325649863e-13
1.89672752256778e+05	1.44069153809682e-14,-1.47812488965795e-13
1.90400831039345e+05	1.40369664139281e-14,-1.44747063632599e-13
1.91131704628796e+05	1.36769041472182e-14,-1.41747526807181e-13
1.91865383753289e+05	1.33264507065179e-14,-1.38812392290503e-13
1.92601879182167e+05	1.29853365219770e-14,-1.35940209574391e-13
1.93341201726109e+05	1.26533000616097e-14,-1.33129562915479e-13
1.94083362237294e+05	1.23300875739548e-14,-1.30379070435438e-13
1.94828371609557e+05	1.20154528396536e-14,-1.27687383246661e-13
1.95576240778550e+05	1.17091569316082e-14,-1.25053184602629e-13
1.96326980721904e+05	1.14109679833984e-14,-1.22475189072162e-13
1.97080602459388e+05	1.11206609656493e-14,-1.19952141736842e-13
1.97837117053070e+05	1.08380174700508e-14,-1.17482817410884e-13
1.98596535607484e+05	1.05628255007476e-14,-1.15066019882754e-13
1.99358869269787e+05	1.02948792728240e-14,-1.12700581177884e-13
2.00124129229928e+05	1.00339790176235e-14,-1.10385360841822e-13
2.00892326720808e+05	9.77993079465138e-15,-1.08119245243216e-13
2.01663473018447e+05	9.53254630981771e-15,-1.05901146896001e-13
2.02437579442151e+05	9.29164273979108e-15,-1.03730003800239e-13
2.03214657354673e+05	9.05704256223856e-15,-1.01604778801019e-13
2.03994718162385e+05	8.82857339173964e-15,-9.95244589649028e-14
2.04777773315445e+05	8.60606782116765e-15,-9.74880549733605e-14
2.05563834307961e+05	8.38936326834231e-15,-9.54946005327169e-14
2.06352912678164e+05	8.17830182776324e-15,-9.35431518000933e-14
2.07145020008575e+05	7.97273012724275e-15,-9.16327868248836e-14
2.07940167926176e+05	7.77249918926245e-15,-8.97626050052981e-14
2.08738368102580e+05	7.57746429688556e-15,-8.79317265595321e-14
2.09539632254204e+05	7.38748486406337e-15,-8.61392920111290e-14
2.10343972142437e+05	7.20242431017990e-15,-8.43844616881201e-14
2.11151399573818e+05	7.02214993868519e-15,-8.26664152355379e-14
2.11961926400206e+05	6.84653281967385e-15,-8.09843511409137e-14
2.12775564518955e+05	6.67544767626980e-15,-7.93374862723815e-14
2.13592325873085e+05	6.50877277468456e-15,-7.77250554290210e-14
2.14412222451465e+05	6.34638981782061e-15,-7.61463109030877e-14
2.15235266288983e+05	6.18818384229701e-15,-7.46005220537857e-14
2.16061469466722e+05	6.03404311877821e-15,-7.30869748922524e-14
2.16890844112142e+05	5.88385905549202e-15,-7.16049716774323e-14
2.17723402399256e+05	5.73752610482708e-15,-7.01538305225300e-14
2.18559156548806e+05	5.59494167290347e-15,-6.87328850117389e-14
2.19398118828446e+05	5.45600603201512e-15,-6.73414838269557e-14
2.20240301552919e+05	5.32062223584558e-15,-6.59789903841947e-14
2.21085717084243e+05	5.18869603736271e-15,-6.46447824794305e-14
2.21934377831885e+05	5.06013580930134e-15,-6.33382519436011e-14
2.22786296252950e+05	4.93485246714611e-15,-6.20588043065149e-14
2.23641484852358e+05	4.81275939453009e-15,-6.08058584694103e-14
2.24499956183034e+05	4.69377237096777e-15,-5.95788463859292e-14
2.25361722846085e+05	4.57780950184398e-15,-5.83772127512651e-14
2.26226797490991e+05	4.46479115058308e-15,-5.72004146992627e-14
2.27095192815788e+05	4.35463987292562e-15,-5.60479215072445e-14
2.27966921567255e+05	4.24728035324228e-15,-5.49192143083546e-14
2.28841996541100e+05	4.14263934281715e-15,-5.38137858112080e-14
2.29720430582149e+05	4.04064560003534e-15,-5.27311400266473e-14
2.30602236584534e+05	3.94122983241175e-15,-5.16707920014105e-14
2.31487427491883e+05	3.84432464040038e-15,-5.06322675585207e-14
2.32376016297510e+05	3.74986446292550e-15,-4.96151030442133e-14
2.33268016044604e+05	3.65778552457835e-15,-4.86188450812242e-14
2.34163439826421e+05	3.56802578442473e-15,-4.76430503282648e-14
2.35062300786480e+05	3.48052488637096e-15,-4.66872852455160e-14
2.35964612118749e+05	3.39522411103743e-15,-4.57511258659791e-14
2.36870387067845e+05	3.31206632909086e-15,-4.48341575725251e-14
2.37779638929224e+05	3.23099595598788e-15,-4.39359748804892e-14
2.38692381049381e+05	3.15195890808446e-15,-4.30561812256617e-14
2.39608626826039e+05	3.07490256006710e-15,-4.21943887575297e-14
2.40528389708352e+05	2.99977570366322e-15,-4.13502181376316e-14
2.41451683197100e+05	2.92652850758984e-15,-4.05232983428856e-14
2.42378520844887e+05	2.85511247870083e-15,-3.97132664737609e-14
2.43308916256338e+05	2.78548042429448e-15,-3.89197675671644e-14
